"年","週","エボラ出血熱","クリミア・コンゴ出血熱","痘そう","南米出血熱","ペスト","マールブルグ病","ラッサ熱","急性灰白髄炎","結核","ジフテリア","重症急性呼吸器症候群","中東呼吸器症候群","鳥インフルエンザ（H5N1)","鳥インフルエンザ（H7N9)","コレラ","細菌性赤痢","腸管出血性大腸菌感染症","腸チフス","パラチフス","E型肝炎","ウエストナイル熱","A型肝炎","エキノコックス症","エムポックス","黄熱","オウム病","オムスク出血熱","回帰熱","キャサヌル森林病","Ｑ熱","狂犬病","コクシジオイデス症","ジカウイルス感染症","重症熱性血小板減少症候群","腎症候性出血熱","西部ウマ脳炎","ダニ媒介脳炎","炭疽","チクングニア熱","つつが虫病","デング熱","東部ウマ脳炎","鳥インフルエンザ（H5N1およびH7N9を除く）","ニパウイルス感染症","日本紅斑熱","日本脳炎","ハンタウイルス肺症候群","Ｂウイルス病","鼻疽","ブルセラ症","ベネズエラウマ脳炎","ヘンドラウイルス感染症","発しんチフス","ボツリヌス症","マラリア","野兎病","ライム病","リッサウイルス感染症","リフトバレー熱","類鼻疽","レジオネラ症","レプトスピラ症","ロッキー山紅斑熱","アメーバ赤痢","ウイルス性肝炎（Ｅ型肝炎及びＡ型肝炎を除く。）","カルバペネム耐性腸内細菌目細菌感染症","急性弛緩性麻痺（急性灰白髄炎を除く。）","急性脳炎","クリプトスポリジウム症","クロイツフェルト・ヤコブ病","劇症型溶血性レンサ球菌感染症","後天性免疫不全症候群","ジアルジア症","侵襲性インフルエンザ菌感染症","侵襲性髄膜炎菌感染症","侵襲性肺炎球菌感染症","水痘（入院例に限る）","先天性風しん症候群","梅毒","播種性クリプトコックス症","破傷風","バンコマイシン耐性黄色ブドウ球菌感染症","バンコマイシン耐性腸球菌感染症","百日咳","風しん","麻しん","薬剤耐性アシネトバクター感染症"
"2017","18","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","2","0","0","1","3","0","1","0","11","2","0","18","0","0","0","0","0","1","0","0"
"2017","19","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","1","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","4","0","6","0","0","0","0","1","11","0","3","0","16","2","0","53","0","0","0","0","0","0","0","0"
"2017","20","0","0","0","0","0","0","0","0","87","0","0","0","0","0","1","2","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","6","0","1","0","0","3","8","3","2","0","17","1","0","49","1","0","0","0","0","1","0","0"
"2017","21","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","5","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","2","0","0","0","0","0","2","12","0","3","0","8","1","0","37","0","0","0","0","0","1","0","0"
"2017","22","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","1","2","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","1","4","0","1","0","0","5","7","0","0","0","7","2","0","44","1","1","0","0","0","0","0","0"
"2017","23","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","3","0","0","0","0","2","8","1","0","0","8","0","0","36","0","0","0","1","0","1","0","0"
"2017","24","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","1","5","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","1","8","0","0","0","0","2","5","0","1","0","11","1","0","34","1","0","0","0","0","2","1","0"
"2017","25","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","5","1","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","6","2","3","0","2","0","0","1","10","1","2","1","6","1","0","34","0","0","0","0","0","0","0","0"
"2017","26","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","5","2","3","0","2","0","1","0","10","0","0","0","9","3","0","49","0","0","0","0","0","0","0","0"
"2017","27","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","7","1","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","1","2","0","3","0","0","3","8","0","1","0","3","2","0","39","0","0","0","1","0","1","0","0"
"2017","28","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","9","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","5","2","0","1","2","9","0","1","0","0","0","18","0","3","0","8","1","0","35","0","0","0","0","0","1","1","0"
"2017","29","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","2","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","4","0","4","0","1","0","2","1","10","0","3","0","2","2","0","27","0","0","0","0","0","0","0","0"
"2017","30","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","7","1","5","0","3","0","0","1","15","1","1","0","4","1","0","42","0","0","0","0","0","0","0","0"
"2017","31","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","2","18","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","6","0","1","0","0","2","7","0","2","0","5","0","0","48","0","1","0","0","0","0","1","0"
"2017","32","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","58","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","7","0","0","3","2","3","0","1","0","0","0","9","1","1","0","1","1","0","29","0","0","0","0","0","0","3","0"
"2017","33","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","73","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","1","5","0","0","0","2","1","10","1","1","0","2","2","0","41","0","0","0","0","0","1","3","0"
"2017","34","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","38","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","2","2","6","0","3","0","1","0","12","1","1","0","3","1","0","44","0","0","0","0","0","0","0","1"
"2017","35","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","2","36","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","8","0","0","3","3","5","0","1","0","0","1","10","0","1","0","2","1","0","55","0","0","0","1","0","1","0","0"
"2017","36","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","2","0","4","1","2","0","5","0","0","1","9","1","1","0","0","0","0","38","0","0","0","0","0","3","0","0"
"2017","37","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","1","28","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","4","0","5","0","0","1","0","0","6","2","0","0","4","0","0","42","0","1","0","0","0","1","0","0"
"2017","38","0","0","0","0","0","0","0","0","61","0","0","0","0","0","1","1","21","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","3","4","0","2","0","0","0","5","0","0","0","4","0","0","17","1","0","0","0","0","1","0","0"
"2017","39","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","4","0","1","0","0","3","12","0","0","0","5","0","0","52","0","0","0","0","0","0","1","0"
"2017","40","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","10","1","5","0","2","0","0","1","5","0","3","0","5","3","0","27","0","0","0","0","0","0","1","1"
"2017","41","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","5","1","7","0","1","0","0","0","10","0","0","1","5","3","0","26","0","0","0","0","0","1","0","0"
"2017","42","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","6","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","4","0","8","0","1","0","0","2","13","0","0","0","7","0","0","34","1","1","0","0","0","0","0","0"
"2017","43","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","1","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","6","2","9","0","0","1","1","1","10","0","0","0","3","1","0","36","1","0","0","0","0","0","0","1"
"2017","44","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","1","0","5","0","2","0","1","0","1","2","5","0","1","0","5","2","0","26","0","1","0","0","0","0","0","1"
"2017","45","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","8","3","6","0","1","0","0","1","13","0","0","0","10","2","0","45","0","0","0","0","0","0","0","0"
"2017","46","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","6","1","2","0","1","0","0","1","6","0","2","0","6","2","0","33","0","0","0","0","0","0","0","0"
"2017","47","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","3","2","3","0","0","0","0","0","9","0","1","0","7","2","0","29","0","1","0","0","0","0","0","0"
"2017","48","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","2","8","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","2","1","0","0","0","1","2","8","1","2","0","5","1","0","32","1","0","0","0","0","1","0","0"
"2017","49","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","0","0","4","3","7","0","2","0","3","1","9","0","1","0","11","0","0","40","0","1","0","0","0","0","0","1"
"2017","50","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","4","1","1","0","3","0","0","2","6","1","1","0","7","1","0","39","0","1","0","1","0","0","0","0"
"2017","51","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","1","1","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","2","0","0","2","0","0","3","9","0","2","0","5","0","0","27","1","0","0","0","0","0","0","0"
"2017","52","0","0","0","0","0","0","0","0","82","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","1","5","0","4","0","0","0","7","0","2","0","6","1","0","37","0","0","0","0","0","0","0","0"
"2018","1","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","0","3","1","0","1","0","7","1","0","8","0","0","0","0","0","0","0","0"
"2018","2","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","4","0","1","2","2","1","0","0","16","0","0","26","1","0","0","0","3","0","0","0"
"2018","3","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","2","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","6","0","3","0","1","3","6","0","0","1","15","0","0","40","0","0","0","0","5","0","0","0"
"2018","4","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","2","0","3","0","0","1","10","2","1","0","15","0","0","35","1","0","0","0","13","0","0","0"
"2018","5","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","0","0","0","5","0","0","4","8","0","0","0","9","2","0","40","0","0","0","0","8","0","0","0"
"2018","6","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","2","2","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","3","0","1","0","1","5","13","0","1","0","14","1","0","27","2","0","0","0","9","0","0","0"
"2018","7","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","2","1","0","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","3","0","1","0","0","0","4","0","0","0","7","0","0","24","0","0","0","0","2","0","0","0"
"2018","8","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","2","2","0","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","0","0","0","0","2","12","0","0","1","11","2","0","24","1","0","0","0","6","0","0","0"
"2018","9","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","1","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","1","2","0","1","0","0","4","6","1","1","0","10","0","0","35","0","0","0","0","5","0","0","0"
"2018","10","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","1","0","0","1","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","2","0","1","0","0","0","7","0","0","0","3","0","0","30","1","0","0","0","8","0","0","0"
"2018","11","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","1","1","1","0","2","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","3","3","0","1","1","1","3","11","0","0","0","4","1","0","32","0","0","0","1","5","0","1","0"
"2018","12","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","2","0","3","0","0","2","6","1","1","0","4","4","0","36","1","1","0","0","5","0","0","0"
"2018","13","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","2","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","2","0","0","2","6","2","0","1","11","0","0","27","1","0","0","0","7","0","0","1"
"2018","14","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","4","0","0","3","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","7","0","1","0","0","1","7","1","1","1","10","0","0","31","0","0","0","0","12","0","1","0"
"2018","15","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","3","0","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","4","1","6","0","0","0","1","3","11","0","0","0","10","1","0","34","0","0","0","0","6","0","3","0"
"2018","16","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","1","4","0","1","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","5","1","4","0","0","0","0","2","10","1","0","0","5","1","0","39","1","0","0","0","13","1","3","1"
"2018","17","0","0","0","0","0","0","0","0","94","0","0","0","0","0","0","0","5","0","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","2","4","0","1","0","0","3","3","0","1","0","13","3","0","39","0","0","0","0","12","0","1","0"
"2018","18","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","3","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","1","2","0","0","2","3","0","2","0","5","0","0","21","0","0","0","0","9","0","1","0"
"2018","19","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","7","1","0","6","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","4","1","5","0","0","0","0","4","10","0","1","0","9","1","0","38","0","0","0","0","7","1","1","0"
"2018","20","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","5","1","0","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","4","0","1","0","1","1","8","0","3","1","17","1","0","37","0","0","0","0","14","2","0","0"
"2018","21","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","1","8","0","0","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","1","3","6","1","2","0","1","1","8","1","0","0","7","1","0","36","1","0","0","0","10","2","0","0"
"2018","22","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","8","0","1","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","1","6","0","0","1","0","2","8","0","2","0","11","1","0","31","0","0","0","0","13","0","1","0"
"2018","23","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","2","14","0","0","2","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","8","0","0","0","1","0","13","0","0","0","9","3","0","45","0","0","0","0","19","0","0","0"
"2018","24","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","11","0","0","5","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","7","1","1","0","1","0","0","1","8","0","1","0","6","3","0","33","0","0","0","1","32","1","1","1"
"2018","25","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","1","9","0","0","2","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8","0","0","1","1","4","0","1","0","3","2","11","1","1","0","6","1","0","43","0","0","0","0","38","1","0","0"
"2018","26","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","2","10","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","11","1","2","0","1","0","0","2","10","0","1","0","4","0","0","35","0","0","0","0","34","1","0","0"
"2018","27","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","1","13","0","0","5","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","3","2","6","0","1","0","2","2","5","0","1","0","4","2","0","39","1","0","0","0","49","1","1","0"
"2018","28","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","21","1","0","2","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","2","0","0","0","0","1","6","0","0","0","3","2","0","42","0","0","0","0","66","0","0","0"
"2018","29","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","1","9","0","0","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","2","3","0","2","1","0","1","5","0","0","1","4","0","0","40","1","0","0","1","90","2","0","0"
"2018","30","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","1","39","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","3","1","5","0","1","0","0","1","11","1","1","0","3","1","0","32","0","1","0","0","97","4","0","0"
"2018","31","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","20","1","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","4","0","2","0","2","0","9","0","1","0","6","2","0","32","1","0","0","0","84","7","0","0"
"2018","32","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","24","0","1","3","0","14","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","3","4","6","0","2","0","0","0","13","0","0","0","3","3","0","35","0","0","0","0","99","17","0","0"
"2018","33","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","30","0","0","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","2","5","0","0","0","1","1","8","0","1","0","4","1","0","24","0","0","0","0","67","10","0","0"
"2018","34","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","1","28","1","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","3","1","6","1","0","0","0","0","8","0","1","0","4","2","0","34","1","0","0","1","81","25","0","0"
"2018","35","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","1","38","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","6","1","2","0","2","0","0","1","7","2","0","0","9","2","0","38","0","0","0","0","78","37","0","0"
"2018","36","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","1","15","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","6","0","0","3","1","8","0","1","0","0","1","8","1","1","0","3","0","0","41","1","0","0","0","76","36","1","0"
"2018","37","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","1","18","0","0","6","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","4","3","8","0","0","0","1","4","4","0","0","0","2","1","0","41","0","1","0","1","77","60","0","0"
